bldgarea,bldgdepth,builtfar,facilfar,lotarea,lotdepth,numbldgs,numfloors,resarea,residfar,age,count
5064.0,50.0,2.03,3.0,2500.0,100.0,1,3,5064.0,3.0,137,1
4680.0,60.0,3.0,3.0,1560.0,80.0,1,4,3510.0,3.0,133,3
5176.0,50.0,2.59,3.0,2000.0,100.0,1,5,5176.0,3.0,134,2
4616.0,42.0,2.2,3.0,2100.0,100.0,1,3,3382.0,3.0,137,42
4164.0,42.0,1.98,3.0,2100.0,100.0,1,3,4164.0,3.0,137,1
6060.0,60.0,2.42,3.0,2500.0,100.0,1,4,4480.0,3.0,134,64
4524.0,72.0,2.41,6.0,1881.0,99.5,1,3,3392.0,6.02,119,79
2720.0,68.0,1.36,2.0,2000.0,100.0,2,2,2720.0,1.35,89,61
4224.0,50.0,2.11,3.0,2000.0,100.0,1,4,3184.0,3.0,134,4
3400.0,63.0,1.31,2.0,2600.0,100.0,2,3,3400.0,1.25,95,17
858.0,45.0,0.4,2.0,2132.0,90.75,1,1,858.0,0.75,85,4
4000.0,50.0,2.13,3.0,1882.0,100.0,1,3,4000.0,3.0,139,7
7500.0,60.0,3.0,3.0,2500.0,100.0,1,4,7500.0,3.0,138,14
5804.0,51.0,2.52,3.0,2300.0,100.0,1,3,4310.0,3.0,134,44
4800.0,50.0,2.4,3.0,2000.0,100.0,1,3,3000.0,3.0,132,1
1296.0,38.0,0.76,2.0,1700.0,100.0,1,2,1296.0,1.35,110,27
3800.0,50.0,2.25,3.0,1688.0,90.0,1,3,2850.0,3.0,131,250
858.0,45.0,0.39,2.0,2192.0,93.3,1,1,858.0,0.75,85,1
3488.0,50.0,2.07,3.0,1688.0,90.0,1,3,2628.0,3.0,131,22
4560.0,45.0,2.17,3.0,2100.0,100.0,1,3,4560.0,3.0,136,10
5570.0,50.0,2.65,3.0,2100.0,100.0,1,4,4380.0,3.0,132,482
3124.0,50.0,1.76,3.0,1770.0,90.0,1,2,2082.0,3.0,118,199
4820.0,60.0,2.53,3.0,1907.0,93.0,1,4,3590.0,3.0,119,1
4120.0,50.0,2.17,3.0,1900.0,95.0,1,3,3090.0,3.0,137,166
4120.0,50.0,2.17,3.0,1900.0,95.0,1,3,3090.0,3.0,137,39
3488.0,50.0,2.07,3.0,1688.0,90.0,1,3,2628.0,3.0,131,163
3968.0,48.0,2.04,3.0,1950.0,90.0,1,3,3968.0,3.0,135,278
4030.0,48.0,2.02,3.0,1995.0,95.0,1,3,4030.0,3.0,135,83
1328.0,38.0,0.47,2.0,2800.0,100.0,1,2,1328.0,1.25,95,279
6800.0,85.0,3.4,4.0,2000.0,100.0,1,4,5950.0,4.0,93,445
7224.0,60.0,3.07,3.0,2350.0,100.0,1,4,7224.0,3.0,137,157
11750.0,88.0,3.9,3.0,3016.0,100.0,1,6,11750.0,3.0,92,1
4024.0,48.0,2.12,3.0,1900.0,95.0,1,3,3034.0,3.0,135,1
4892.0,45.0,1.4,3.0,3500.0,100.0,1,3,3668.0,3.0,142,156
4024.0,48.0,2.12,3.0,1900.0,95.0,1,3,3034.0,3.0,135,6
5530.0,55.0,2.76,3.0,2000.0,100.0,1,4,5530.0,3.0,127,14
5260.0,50.0,2.86,3.0,1840.0,100.0,1,4,4228.0,3.0,133,2
4460.0,60.0,2.48,3.0,1800.0,100.0,1,3,3300.0,3.0,132,23
4910.0,50.0,2.44,3.0,2017.0,100.0,1,3,3480.0,3.0,118,5
4376.0,55.0,2.21,3.0,1980.0,99.0,1,4,3368.0,3.0,134,62
4256.0,50.0,2.13,6.0,2000.0,100.0,1,3,3152.0,6.02,133,1
5530.0,55.0,2.76,3.0,2000.0,100.0,1,4,5530.0,3.0,127,2
6430.0,55.0,3.14,3.0,2050.0,100.0,1,4,5300.0,3.0,127,62
4560.0,55.0,2.29,3.0,1995.0,95.0,1,3,4560.0,3.0,133,81
7200.0,82.0,3.12,3.0,2308.0,95.0,1,4,7200.0,3.0,120,2
4470.0,50.0,2.13,3.0,2100.0,100.0,1,3,3310.0,3.0,132,1
4656.0,50.0,2.33,3.0,1995.0,95.0,1,3,4656.0,3.0,135,3
4480.0,50.0,2.25,3.0,1995.0,95.0,1,3,3320.0,3.0,135,195
4460.0,60.0,2.03,3.0,2200.0,100.0,1,3,4460.0,3.0,132,3
4120.0,48.0,2.29,3.0,1800.0,90.0,1,3,3050.0,3.0,135,11
4024.0,48.0,2.02,3.0,1995.0,95.0,1,3,3024.0,3.0,134,1
3744.0,50.0,1.83,3.0,2050.0,100.0,1,3,3744.0,3.0,132,1
5780.0,75.0,2.29,3.0,2520.0,112.0,1,3,5780.0,3.0,132,191
4344.0,50.0,2.18,3.0,1995.0,95.0,1,3,4344.0,3.0,134,222
3440.0,50.0,1.72,3.0,2000.0,100.0,1,3,3440.0,3.0,133,1
4530.0,50.0,2.26,3.0,2000.0,100.0,1,4,3288.0,3.0,121,72
3150.0,50.0,1.67,3.0,1890.0,90.0,1,2,2100.0,3.0,135,1
4960.0,60.0,2.46,3.0,2020.0,95.0,1,3,3670.0,3.0,135,38
5004.0,45.0,2.69,3.0,1858.0,100.0,1,4,5004.0,3.0,124,4
3240.0,45.0,1.88,2.0,1728.0,96.0,1,3,2430.0,2.0,125,17
3240.0,45.0,2.25,2.0,1440.0,80.0,1,3,3240.0,2.0,130,1
4336.0,50.0,2.13,3.0,2033.0,100.0,1,3,3192.0,3.0,133,2
4456.0,50.0,2.19,3.0,2033.0,100.0,1,4,3312.0,3.0,133,2
4550.0,50.0,1.52,3.0,3000.0,100.0,1,3,4550.0,3.0,133,1
4464.0,50.0,2.35,3.0,1900.0,100.0,1,3,4464.0,3.0,121,56
4884.0,50.0,1.95,3.0,2500.0,100.0,1,3,4884.0,3.0,130,59
5120.0,50.0,1.98,3.0,2584.0,100.0,1,4,5120.0,3.0,130,549
5190.0,60.0,2.6,3.0,1995.0,95.0,1,3,3844.0,3.0,135,258
5452.0,50.0,2.11,3.0,2584.0,100.0,1,3,5452.0,3.0,134,1
3276.0,45.0,2.07,2.0,1584.0,96.0,1,3,2432.0,2.0,122,6
6290.0,82.0,3.42,3.0,1840.0,92.0,1,4,6290.0,3.0,120,310
2588.0,36.0,0.54,1.0,4780.0,112.5,2,2,2588.0,0.5,105,204
5976.0,50.0,2.6,3.0,2300.0,100.0,1,5,5976.0,3.0,131,37
4496.0,50.0,2.4,3.0,1875.0,100.0,1,3,3372.0,3.0,128,10
4130.0,45.0,2.61,2.0,1584.0,96.0,1,3,3264.0,2.0,122,64
3180.0,45.0,1.99,2.0,1600.0,96.0,1,3,2360.0,2.0,125,361
2480.0,60.0,0.83,2.0,3000.0,100.0,1,2,2480.0,1.25,95,583
4830.0,50.0,1.8,2.0,2688.0,126.75,1,3,3490.0,2.0,131,2
4810.0,50.0,1.73,2.0,2772.0,130.6,1,3,3478.0,2.0,131,4
7290.0,68.0,2.8,3.0,2600.0,80.0,1,4,7290.0,3.0,117,1
3556.0,53.0,2.72,3.0,1309.0,77.0,1,4,3556.0,3.0,115,470
6860.0,64.5,2.41,3.0,2844.0,79.44,1,4,6860.0,3.0,98,5
5680.0,50.0,2.67,3.0,2124.0,100.0,1,4,5680.0,3.0,124,1527
5104.0,45.0,2.75,3.0,1858.0,100.0,1,4,4008.0,3.0,124,1
5844.0,50.0,2.86,3.0,2046.0,93.8,1,4,4510.0,3.0,127,148
4984.0,50.0,1.88,2.0,2656.0,136.6,1,3,4984.0,2.0,131,158
1732.0,35.0,0.67,2.0,2570.0,142.8,1,2,1260.0,0.75,82,1
3440.0,47.0,2.15,2.0,1600.0,96.0,1,3,2544.0,2.0,124,42
4420.0,50.0,2.63,3.0,1680.0,83.3,1,3,3210.0,3.0,133,5
2880.0,50.0,1.69,3.0,1700.0,84.25,1,3,2160.0,3.0,133,1
5460.0,50.0,2.97,3.0,1837.0,91.8,1,4,5460.0,3.0,127,234
1890.0,35.0,0.71,2.0,2656.0,147.6,1,2,1260.0,0.75,75,10
2550.0,50.0,1.67,3.0,1530.0,85.75,1,3,2550.0,3.0,129,688
3136.0,45.0,1.79,2.0,1748.0,92.0,1,3,3136.0,2.0,132,30
3168.0,45.0,1.81,2.0,1748.0,92.0,1,3,2344.0,2.0,132,117
3416.0,50.0,2.31,3.0,1479.0,87.0,1,4,2588.0,3.0,116,2
2630.0,50.0,1.75,3.0,1501.0,85.75,1,3,2630.0,3.0,129,27
5600.0,45.0,2.53,3.0,2208.0,73.5,1,4,5600.0,3.0,132,11
5080.0,50.0,2.62,3.0,1940.0,95.75,1,3,3720.0,3.0,128,235
3932.0,50.0,2.73,3.0,1440.0,90.25,1,4,3932.0,3.0,109,1297
4500.0,50.0,2.42,3.0,1860.0,93.0,1,4,3482.0,3.0,126,3
1732.0,35.0,0.63,2.0,2744.0,152.5,1,2,1260.0,0.75,75,7
4716.0,71.7,2.05,6.0,2300.0,91.5,1,4,4716.0,6.02,119,169
5080.0,50.0,2.57,3.0,1980.0,97.56,1,3,3720.0,3.0,128,3
5124.0,45.0,2.56,3.0,2000.0,100.0,1,3,5124.0,3.0,130,1
1700.0,41.0,0.82,2.0,2080.0,61.75,2,2,1700.0,1.35,100,245
4180.0,50.0,1.88,3.0,2224.0,100.0,1,4,4180.0,3.0,132,18
4400.0,50.0,2.2,3.0,2000.0,100.0,1,3,4400.0,3.0,122,5
2604.0,55.0,1.11,6.0,2350.0,100.0,1,2,2604.0,6.02,101,5
1408.0,40.0,0.53,2.0,2676.0,108.0,2,2,1408.0,0.75,100,74
1056.0,33.0,0.42,1.0,2500.0,100.0,2,2,1056.0,0.5,62,125
1672.0,26.0,0.97,2.0,1725.0,47.9,1,2,1672.0,1.35,85,4
4744.0,50.0,2.37,3.0,2000.0,100.0,1,3,3384.0,3.0,122,409
4864.0,50.0,2.43,3.0,2000.0,100.0,1,3,3572.0,3.0,140,1
5780.0,50.0,2.87,3.0,2017.0,100.0,1,4,4416.0,3.0,121,1
2000.0,50.0,0.64,2.0,3124.0,125.0,2,2,2000.0,1.25,89,2
3856.0,52.0,2.31,3.0,1667.0,100.0,1,3,2848.0,3.0,124,498
4330.0,52.0,2.6,3.0,1667.0,100.0,1,3,4330.0,3.0,124,17
5864.0,50.0,2.91,3.0,2017.0,100.0,1,4,5864.0,3.0,121,264
5390.0,53.0,2.57,3.0,2100.0,100.0,1,4,5390.0,3.0,121,178
5864.0,50.0,2.93,3.0,2000.0,100.0,1,4,5864.0,3.0,121,254
2516.0,45.0,1.4,2.0,1800.0,100.0,1,3,1636.0,2.0,131,2
2516.0,45.0,1.4,2.0,1800.0,100.0,1,3,1636.0,2.0,131,1
3282.0,40.0,1.64,3.0,2000.0,100.0,1,3,3282.0,3.0,130,7
6010.0,45.0,2.86,3.0,2100.0,100.0,1,3,6010.0,3.0,130,3
3436.0,45.0,1.85,3.0,1857.0,92.8,1,3,3436.0,3.0,111,1
4990.0,53.0,2.34,3.0,2132.0,100.0,1,4,4990.0,3.0,121,176
4668.0,45.0,2.51,3.0,1857.0,92.8,1,3,3432.0,3.0,127,1
3296.0,45.0,1.83,2.0,1800.0,100.0,1,3,2416.0,2.0,131,2
2468.0,45.0,1.37,2.0,1800.0,100.0,1,3,1612.0,2.0,131,1400
4270.0,48.0,2.14,2.0,2000.0,100.0,1,3,3120.0,2.0,128,168
6460.0,53.0,2.94,3.0,2200.0,100.0,1,4,4944.0,3.0,120,1
3900.0,50.0,1.95,2.0,2000.0,100.0,1,3,3000.0,2.0,130,109
4520.0,48.0,2.26,3.0,2000.0,100.0,1,3,3232.0,3.0,126,7
3896.0,45.0,1.95,2.0,2000.0,100.0,1,3,2872.0,2.0,130,95
3896.0,45.0,1.95,2.0,2000.0,100.0,1,3,2872.0,2.0,130,1037
2034.0,37.0,1.29,2.0,1573.0,81.0,1,2,1438.0,0.75,75,6
1872.0,39.0,1.12,2.0,1667.0,100.0,1,2,1248.0,2.0,143,17
3192.0,42.0,1.68,2.0,1900.0,100.0,1,3,2394.0,2.0,135,2
6080.0,70.0,3.68,3.0,1650.0,100.0,1,4,6080.0,3.0,110,21
4576.0,45.0,2.01,2.0,2284.0,100.0,1,3,3120.0,2.0,126,1
3424.0,40.0,1.71,2.0,2000.0,100.0,1,3,2400.0,2.0,132,425
2480.0,67.0,0.99,2.0,2500.0,100.0,2,2,2480.0,1.25,100,19
3146.0,48.66,1.08,2.0,2900.0,96.7,1,2,2288.0,1.25,55,6
2432.0,45.0,1.5,2.0,1625.0,100.0,1,3,2432.0,2.0,109,5
2192.0,54.8,0.82,2.0,2686.0,110.0,2,2,2192.0,0.75,95,1
5536.0,45.0,2.77,3.0,2000.0,100.0,1,4,4330.0,3.0,129,1
4260.0,45.0,2.13,3.0,2000.0,100.0,1,3,4260.0,3.0,129,31
2752.0,60.0,1.42,2.0,1942.0,100.0,1,2,2002.0,2.0,75,1
2472.0,45.0,1.52,2.0,1625.0,100.0,1,3,2472.0,2.0,109,16
3888.0,48.0,2.07,2.0,1875.0,100.0,1,3,2832.0,2.0,122,1
3908.0,45.0,1.95,2.0,2000.0,100.0,1,3,2854.0,2.0,122,17
3840.0,45.0,1.92,2.0,2000.0,100.0,1,3,2820.0,2.0,122,1
14090.0,96.0,3.42,3.0,4124.0,117.8,1,4,14090.0,3.0,114,3
11270.0,96.0,2.73,3.0,4130.0,117.8,1,4,11270.0,3.0,114,191
4720.0,50.0,2.36,3.0,2000.0,100.0,1,3,3400.0,3.0,111,318
6060.0,53.0,2.89,3.0,2100.0,100.0,1,4,6060.0,3.0,122,1
4588.0,50.0,2.29,3.0,2000.0,100.0,1,3,3324.0,3.0,112,157
3640.0,48.0,2.02,2.0,1800.0,100.0,1,3,2660.0,2.0,124,7
4624.0,50.0,2.31,3.0,2000.0,100.0,1,3,3342.0,3.0,112,1
3840.0,45.0,1.92,2.0,2000.0,100.0,1,3,2820.0,2.0,122,1
3880.0,45.0,1.94,2.0,2000.0,100.0,1,3,2840.0,2.0,122,4
4720.0,50.0,2.25,3.0,2100.0,100.0,1,3,3400.0,3.0,111,5
4920.0,50.0,2.34,3.0,2100.0,100.0,1,3,3550.0,3.0,111,146
4370.0,48.0,2.18,2.0,2000.0,100.0,1,3,3240.0,2.0,128,2
4920.0,50.0,2.34,3.0,2100.0,100.0,1,3,3550.0,3.0,111,65
4660.0,50.0,2.33,3.0,2000.0,100.0,1,3,3360.0,3.0,111,1
4624.0,50.0,2.31,3.0,2000.0,100.0,1,3,3342.0,3.0,111,16
10450.0,87.0,2.57,3.0,4068.0,117.8,1,4,10450.0,3.0,114,259
4224.0,48.0,2.11,2.0,2000.0,100.0,1,3,3096.0,2.0,128,1
3704.0,50.0,1.95,2.0,1900.0,95.0,1,3,2814.0,2.0,128,131
3704.0,50.0,1.95,2.0,1900.0,95.0,1,3,2814.0,2.0,128,3
5160.0,50.0,2.35,3.0,2200.0,100.0,1,3,3730.0,3.0,111,141
5120.0,50.0,2.33,3.0,2200.0,100.0,1,3,3700.0,3.0,111,1
1764.0,32.0,1.01,2.0,1740.0,96.7,1,2,1152.0,1.25,55,38
4624.0,50.0,2.31,3.0,2000.0,100.0,1,3,3342.0,3.0,111,19
3342.0,50.0,1.67,3.0,2000.0,100.0,1,3,3342.0,3.0,111,177
3780.0,45.0,2.04,2.0,1853.0,95.0,1,3,2776.0,2.0,127,2
3968.0,48.0,1.98,2.0,2000.0,100.0,1,3,2976.0,2.0,128,2
3960.0,45.0,2.08,2.0,1900.0,95.0,1,3,2910.0,2.0,127,24
4110.0,50.0,2.16,2.0,1900.0,95.0,1,3,2976.0,2.0,131,8
3128.0,50.0,2.04,3.0,1530.0,90.0,1,3,2346.0,3.0,128,2
4920.0,50.0,2.29,3.0,2150.0,100.0,1,3,3550.0,3.0,111,29
4696.0,50.0,2.35,3.0,2000.0,100.0,1,3,3378.0,3.0,112,6
2072.0,50.0,1.09,2.0,1904.0,96.0,1,2,1444.0,1.25,60,3
4624.0,50.0,2.31,3.0,2000.0,100.0,1,3,3342.0,3.0,112,3
3150.0,45.0,1.66,2.0,1900.0,95.0,1,3,3150.0,2.0,127,15
3660.0,45.0,1.93,2.0,1900.0,95.0,1,3,2740.0,2.0,129,1
7790.0,70.0,2.41,3.0,3230.0,95.0,1,4,7790.0,3.0,111,2
1440.0,41.5,0.69,2.0,2100.0,105.0,2,2,1440.0,0.75,95,2
7790.0,70.0,2.41,3.0,3230.0,95.0,1,4,7790.0,3.0,111,2
3860.0,45.0,2.12,3.0,1821.0,95.0,1,3,2816.0,3.0,117,149
4264.0,45.0,2.24,3.0,1900.0,95.0,1,4,4264.0,3.0,117,2
1320.0,33.0,0.53,2.0,2484.0,100.0,1,2,1320.0,1.25,60,27
1724.0,37.0,0.46,1.0,3750.0,100.0,2,2,1724.0,0.5,100,1
3660.0,45.0,1.93,2.0,1900.0,95.0,1,3,2740.0,2.0,129,189
4440.0,50.0,2.23,2.0,1995.0,95.0,1,3,3270.0,2.0,129,114
3250.0,50.0,1.63,2.0,1995.0,95.0,1,3,3250.0,2.0,129,57
2560.0,64.0,1.28,4.8,2000.0,100.0,1,2,1280.0,2.43,90,2
4170.0,50.0,2.19,2.0,1900.0,95.0,1,3,3014.0,2.0,128,6
3860.0,45.0,2.13,3.0,1813.0,95.0,1,3,2816.0,3.0,117,426
4744.0,36.0,1.83,2.0,2596.0,57.1,2,3,3508.0,1.25,20,10
4550.0,50.0,2.4,3.0,1900.0,95.0,1,3,3276.0,3.0,120,32
3840.0,48.9,2.22,3.0,1726.0,95.0,1,3,2784.0,3.0,109,1
3546.0,55.0,1.22,2.0,2900.0,96.7,1,3,3546.0,1.25,13,24
7520.0,76.0,2.85,3.0,2636.0,95.75,1,4,7520.0,3.0,111,149
8660.0,77.0,2.73,2.0,3168.0,95.0,1,4,8660.0,2.0,116,3
4130.0,48.0,2.17,3.0,1900.0,95.0,1,3,2964.0,3.0,110,453
4150.0,48.0,2.19,3.0,1900.0,95.0,1,3,2976.0,3.0,110,379
1728.0,44.5,0.73,1.0,2376.0,100.0,1,2,1728.0,0.5,60,26
2580.0,52.0,0.65,1.0,4000.0,100.0,1,2,2580.0,0.5,100,2
3720.0,50.0,2.16,2.0,1726.0,95.0,1,3,2730.0,2.0,111,3
2730.0,50.0,1.58,2.0,1726.0,95.0,1,3,2730.0,2.0,111,2
2730.0,50.0,1.58,2.0,1726.0,95.0,1,3,2730.0,2.0,111,107
2730.0,50.0,1.57,2.0,1734.0,95.0,1,3,2730.0,2.0,111,102
3750.0,44.5,1.84,3.0,2043.0,95.0,1,4,3750.0,3.0,110,134
4150.0,42.75,2.19,3.0,1900.0,95.0,1,4,4150.0,3.0,111,16
4510.0,42.75,2.21,3.0,2043.0,95.0,1,4,4510.0,3.0,111,1578
4150.0,42.75,2.19,3.0,1900.0,95.0,1,4,4150.0,3.0,111,313
3624.0,42.75,1.86,3.0,1948.0,95.0,1,4,3624.0,3.0,111,8
2850.0,50.0,1.5,2.0,1900.0,95.0,1,3,2850.0,2.0,111,5
3626.0,42.0,1.82,2.0,1995.0,95.0,1,3,2696.0,2.0,129,9
3036.0,48.0,1.83,3.0,1663.0,95.0,1,3,3036.0,3.0,112,35
2712.0,48.0,1.68,3.0,1615.0,95.0,1,3,2712.0,3.0,112,2
2712.0,48.0,1.68,3.0,1615.0,95.0,1,3,2712.0,3.0,112,2
2956.0,51.0,1.74,3.0,1700.0,100.0,1,3,2956.0,3.0,112,3
3066.0,45.0,1.53,3.0,2000.0,100.0,1,3,3066.0,3.0,116,59
3156.0,45.0,1.58,3.0,2000.0,100.0,1,3,3156.0,3.0,116,11
3836.0,42.0,1.92,2.0,1995.0,95.0,1,3,2800.0,2.0,129,38
1344.0,48.0,0.81,2.0,1651.0,117.94,1,2,1344.0,1.25,27,269
9970.0,83.0,2.72,3.0,3658.0,95.0,1,4,9970.0,3.0,115,1
2800.0,48.0,0.32,1.0,8850.0,100.0,2,2,2800.0,0.5,85,12
1344.0,48.0,0.8,2.0,1679.0,117.94,1,2,1344.0,1.25,27,9
3804.0,42.75,1.96,3.0,1945.0,95.0,1,4,3804.0,3.0,111,16
1344.0,48.0,0.81,2.0,1664.0,118.9,1,2,1344.0,1.25,27,265
1368.0,38.0,0.47,1.0,2912.0,105.0,1,2,1368.0,0.5,55,2
2620.0,45.0,1.54,3.0,1700.0,100.0,1,3,2620.0,3.0,113,2
5950.0,87.0,2.76,3.0,2156.0,107.8,1,4,5950.0,3.0,110,131
2620.0,45.0,1.54,3.0,1700.0,100.0,1,3,2620.0,3.0,113,631
5950.0,87.0,2.76,3.0,2156.0,107.8,1,4,5950.0,3.0,110,1
1100.0,55.0,0.23,4.8,4750.0,118.75,1,1,1100.0,2.43,90,1
1794.0,73.0,0.64,1.0,2816.0,103.0,1,2,1794.0,0.5,8,28
2560.0,45.0,1.51,3.0,1700.0,100.0,1,3,2560.0,3.0,113,1
2368.0,53.0,0.84,1.0,2804.0,94.0,1,2,2368.0,0.5,95,68
6656.0,90.0,2.59,3.0,2568.0,110.0,1,4,6656.0,3.0,110,1
6690.0,90.0,2.61,3.0,2566.0,110.0,1,4,6690.0,3.0,110,2
3728.0,50.0,1.86,3.0,2000.0,100.0,1,3,2764.0,3.0,128,35
3728.0,50.0,1.86,3.0,2000.0,100.0,1,3,2764.0,3.0,128,1
4000.0,50.0,2.0,3.0,2000.0,100.0,1,3,3000.0,3.0,128,3
3840.0,48.0,1.92,3.0,2000.0,100.0,1,3,2880.0,3.0,120,38
6570.0,90.0,2.56,3.0,2568.0,110.0,1,4,6570.0,3.0,110,63
3120.0,48.0,1.56,3.0,2000.0,100.0,1,3,3120.0,3.0,120,86
2560.0,45.0,1.51,3.0,1700.0,100.0,1,3,2560.0,3.0,113,300
3824.0,78.0,1.95,4.0,1961.0,98.0,1,3,3044.0,4.0,124,3
8690.0,79.0,2.85,3.0,3050.0,100.0,1,4,8690.0,3.0,116,12
3760.0,50.0,1.88,3.0,2000.0,100.0,1,3,2780.0,3.0,128,3
2560.0,45.0,1.51,3.0,1700.0,100.0,1,3,2560.0,3.0,113,14
3760.0,50.0,1.88,3.0,2000.0,100.0,1,3,2780.0,3.0,128,397
3420.0,45.0,1.8,3.0,1900.0,100.0,1,3,3420.0,3.0,131,14
3744.0,50.0,1.87,3.0,2000.0,100.0,1,3,2772.0,3.0,128,396
3876.0,50.0,1.29,3.0,3000.0,100.0,1,3,3876.0,3.0,128,110
3228.0,45.0,1.7,3.0,1900.0,100.0,1,3,2284.0,3.0,131,1
3744.0,50.0,1.87,3.0,2000.0,100.0,1,3,2772.0,3.0,128,278
14370.0,85.0,3.09,4.0,4650.0,97.8,1,4,14370.0,4.0,111,6
3264.0,45.0,1.96,3.0,1667.0,100.0,1,3,2352.0,3.0,120,118
2964.0,45.0,1.78,3.0,1667.0,100.0,1,3,2202.0,3.0,120,16
6324.0,70.0,3.23,4.0,1957.0,97.8,1,4,6324.0,4.0,121,353
4690.0,42.0,2.37,3.0,1980.0,90.0,1,4,4690.0,3.0,109,10
12664.0,76.0,2.79,3.0,4544.0,90.0,1,4,12664.0,3.0,109,1471
2964.0,45.0,1.78,3.0,1667.0,100.0,1,3,2202.0,3.0,120,81
2964.0,45.0,1.78,3.0,1667.0,100.0,1,3,2202.0,3.0,120,3
2964.0,45.0,1.78,3.0,1667.0,100.0,1,3,2202.0,3.0,120,102
2956.0,51.0,1.74,3.0,1700.0,100.0,1,3,2956.0,3.0,112,2
2964.0,45.0,1.78,3.0,1667.0,100.0,1,3,2202.0,3.0,120,14
2976.0,45.0,1.79,3.0,1667.0,100.0,1,3,2208.0,3.0,120,101
9960.0,83.0,2.85,3.0,3500.0,100.0,1,4,9960.0,3.0,115,1
2976.0,45.0,1.79,3.0,1667.0,100.0,1,3,2208.0,3.0,120,6
2956.0,51.0,1.74,3.0,1700.0,100.0,1,3,2956.0,3.0,112,457
4656.0,45.0,2.33,3.0,2000.0,100.0,1,3,3368.0,3.0,111,25
4616.0,45.0,2.31,3.0,2000.0,100.0,1,3,3328.0,3.0,111,18
3264.0,45.0,1.96,3.0,1667.0,100.0,1,3,2352.0,3.0,120,5872
1440.0,26.0,0.3,1.0,4850.0,99.0,3,2,1440.0,0.5,119,451
2140.0,37.0,0.92,2.0,2324.0,103.94,1,2,1480.0,0.75,90,726
3564.0,58.0,2.26,3.0,1574.0,87.44,1,4,2520.0,3.0,135,1
4220.0,48.0,2.11,3.0,2000.0,100.0,1,3,3080.0,3.0,120,72
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,4
4720.0,60.0,2.98,3.0,1584.0,80.0,1,4,3540.0,3.0,132,18
5380.0,80.0,3.2,3.0,1680.0,80.0,1,4,3780.0,3.0,132,273
2400.0,60.0,0.98,2.0,2444.0,91.0,1,2,2400.0,0.75,95,168
1440.0,45.0,0.72,2.0,2000.0,100.0,2,2,1440.0,0.75,90,458
4800.0,60.0,3.0,3.0,1600.0,80.0,1,4,3600.0,3.0,132,2
4800.0,60.0,3.0,3.0,1600.0,80.0,1,4,3600.0,3.0,132,2
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,7
4720.0,60.0,2.95,3.0,1600.0,80.0,1,4,3600.0,3.0,132,488
3306.0,58.0,1.72,2.0,1925.0,100.0,1,3,3306.0,2.0,133,132
3500.0,50.0,2.1,3.0,1667.0,100.0,1,3,2600.0,3.0,117,2
2820.0,45.0,1.41,2.0,2000.0,100.0,1,2,1880.0,2.0,121,1
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,2
2820.0,45.0,1.41,2.0,2000.0,100.0,1,2,1880.0,2.0,121,313
3620.0,50.0,2.17,3.0,1667.0,100.0,1,3,2680.0,3.0,117,14
4050.0,45.0,2.12,4.0,1908.0,97.8,1,3,4050.0,4.0,124,45
11624.0,80.0,2.96,3.0,3932.0,100.0,1,4,11624.0,3.0,111,15
2400.0,60.0,0.96,2.0,2500.0,100.0,1,2,2400.0,0.75,95,102
2400.0,60.0,0.96,2.0,2500.0,100.0,2,2,2400.0,0.75,95,26
1384.0,42.0,0.6,1.0,2324.0,100.0,2,2,1384.0,0.5,95,1
3516.0,48.0,1.85,3.0,1900.0,100.0,1,3,2636.0,3.0,134,26
2296.0,45.0,1.35,2.0,1700.0,100.0,1,2,1530.0,2.0,135,510
12430.0,84.0,3.29,3.0,3784.0,100.0,1,4,12430.0,3.0,115,6
3620.0,50.0,2.17,3.0,1667.0,100.0,1,3,2680.0,3.0,117,1019
3060.0,45.0,1.8,2.0,1700.0,100.0,1,3,2296.0,2.0,134,7
2296.0,45.0,1.35,2.0,1700.0,100.0,1,2,1530.0,2.0,135,83
3800.0,58.0,1.97,2.0,1925.0,100.0,1,3,3800.0,2.0,133,473
2296.0,45.0,1.28,2.0,1800.0,100.0,1,2,1530.0,2.0,136,8
3524.0,50.0,2.11,3.0,1667.0,100.0,1,3,2624.0,3.0,117,11
2396.0,45.0,1.41,2.0,1700.0,100.0,1,3,2396.0,2.0,134,6
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,5
3060.0,45.0,1.8,2.0,1700.0,100.0,1,3,2296.0,2.0,134,29
3600.0,45.0,1.82,2.0,1980.0,100.0,1,3,2700.0,2.0,131,27
2700.0,45.0,1.34,2.0,2020.0,100.0,1,2,1800.0,2.0,131,10
3824.0,45.0,2.25,2.0,1700.0,100.0,1,4,3060.0,2.0,134,1
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,6
1536.0,45.0,0.73,2.0,2100.0,100.0,2,2,1536.0,0.75,95,6
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,2
2296.0,45.0,1.32,2.0,1733.0,100.0,1,2,1530.0,2.0,136,33
